,NBA_age,NBA_ast_per_g,NBA_blk_per_g,NBA_drb_per_g,NBA_efg_pct,NBA_fg2_pct,NBA_fg2_per_g,NBA_fg2a_per_g,NBA_fg3_pct,NBA_fg3_per_g,NBA_fg3a_per_g,NBA_fg_pct,NBA_fg_per_g,NBA_fga_per_g,NBA_first_team,NBA_ft_pct,NBA_ft_per_g,NBA_fta_per_g,NBA_g,NBA_gs,NBA_lg_id,NBA_mp_per_g,NBA_orb_per_g,NBA_pf_per_g,NBA_pos,NBA_pts_per_g,NBA_stl_per_g,NBA_team_id,NBA_tov_per_g,NBA_trb_per_g,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min
976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2,Total,97,87,40,98,47,160,258,80,108,78,1002,39,86,Chris Conner,301,Total,24,64,136,2012,2009
977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0,Sun Belt,42,112,58,108,54,154,262,23,32,32,674,1,31,Sam Griffin,301,Texas-Arlington,20,29,43,2020,2020
978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,10,Total,231,110,97,242,13,54,296,68,125,76,1714,71,142,Tracy Hector,301,Total,76,140,302,2020,2016
979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,12,Horizon,156,97,42,125,55,185,310,52,78,89,1672,86,204,Nemania Jokic,301,Detroit Mercy,31,122,242,2009,2007
980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,44,Total,78,122,104,234,18,77,311,39,54,69,987,54,134,Ed Jones,301,Total,18,45,132,2019,2016
981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,11,Total,92,109,72,158,37,110,268,46,70,99,1354,42,129,Brandan Kearney,301,Total,43,81,134,2015,2012
982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,23,Patriot,140,129,129,248,0,0,248,43,77,50,825,60,118,Nic Lynch,301,Lehigh,11,64,200,2020,2019
983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,4,MAC,49,103,72,149,31,111,260,64,85,32,745,23,49,Yeikson Montero,301,Eastern Michigan,56,55,72,2020,2020
984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,42,CAA,179,112,112,236,0,0,236,77,125,98,1297,140,208,Kirill Pishchalnikov,301,Virginia Commonwealth,36,85,319,2010,2008
985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,22,Summit,134,117,117,255,0,3,258,67,107,28,830,53,90,Kaimarr Price,301,Western Illinois,17,71,187,2011,2011
986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,57,OVC,212,101,89,176,12,27,203,87,147,129,1767,148,297,Chandler Rowe,301,Tennessee-Martin,74,85,360,2017,2014
987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,2,Big South,92,116,85,213,31,89,302,38,62,117,1754,44,138,Jairus Simms,301,High Point,57,139,136,2013,2010
988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,8,MVC,166,119,113,197,6,33,230,57,87,95,1378,117,115,Marvin Singleton,301,Northern Iowa,21,63,283,2015,2012
989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,0,Total,63,80,49,127,31,109,236,110,146,47,888,14,74,Leondre Washington,301,Total,38,81,77,2020,2018
990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,38,Big South,110,111,111,210,0,0,210,79,114,83,801,81,131,Giacomo Zilli,301,North Carolina-Asheville,19,65,191,2017,2014
991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,24,Ivy,96,109,73,177,36,101,278,46,62,89,886,53,110,Josh Figini,300,Cornell,33,35,149,2013,2010
992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,25,Total,100,98,30,78,68,174,252,36,58,63,1076,59,152,Brian Gettinger,300,Missouri-Kansas City,30,49,159,2008,2007
993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,39,Big West,125,124,124,180,0,1,181,52,105,63,784,94,134,Robinson Idehen,300,UC-Santa Barbara,15,51,219,2020,2019
994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,6,Patriot,136,98,33,65,65,191,256,39,66,116,1440,38,112,Nate Jones,300,Bucknell,34,52,174,2019,2016
995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,1,Total,92,93,42,97,51,148,245,63,89,53,1035,5,60,Justin Jordan,300,Total,32,84,97,2012,2010
996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,1,A-Sun,43,114,74,199,40,123,322,32,50,30,689,5,67,Danny Lewis,300,Kennesaw State,19,62,48,2020,2019
997,,3.0,0.4,2.6,.450,.455,1.7,3.8,.294,0.6,2.1,.397,2.4,6.0,PHO,.765,1.0,1.4,110,39,NBA,19.6,0.6,2.0,,6.4,1.3,,1.4,3.2,125,37,Pac-12,120,101,80,157,21,74,231,77,109,36,972,50,81,De'Anthony Melton,300,Southern California,69,64,170,2017,2017
998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,3,WCC,75,102,60,129,42,104,233,54,70,31,954,22,76,Danny Pariseau,300,Santa Clara,36,70,97,2007,2007
999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,74,A-Sun,171,112,111,234,1,6,240,75,139,121,1492,145,235,Lukas Poderis,300,East Tennessee State,31,51,316,2014,2010
